title,item_category,price,date,store
"Лаваш 365 ДНЕЙ Армянский, 250г",hleb,38.99,19.01.2025,Лента
"Хлеб формовой ХЛЕБНЫЙ ДОМ Ржаной обдирной, в нарезке, половинка, 400г",hleb,39.99,19.01.2025,Лента
"Батон SUPER Нарезной, высший сорт, 400г",hleb,39.99,19.01.2025,Лента
"Лепешка ТЕПЛЫЙ ДАР Узбекская, 260г",hleb,41.99,19.01.2025,Лента
"Хлеб 365 ДНЕЙ Бородинский, в нарезке, 350г",hleb,43.99,19.01.2025,Лента
"Ролл ЛЕНТА Пшеничный, 200г",hleb,44.99,19.01.2025,Лента
"Батон ХЛЕБНЫЙ ДОМ Утренний, в нарезке, 200г",hleb,44.99,19.01.2025,Лента
"Хлеб КАРАВАЙ Мини тостовый Льняной, половинка, в нарезке, 250г",hleb,44.99,19.01.2025,Лента
"Хлеб КАРАВАЙ Мини тостовый Тыквенный, половинка, в нарезке, 220г",hleb,44.99,19.01.2025,Лента
"Хлеб ЛЕНТА Дарницкий, в нарезке, 750г",hleb,45.99,19.01.2025,Лента
"Хлеб КАРАВАЙ Фермерский с цельнозерновой мукой, 330г",hleb,49.99,19.01.2025,Лента
"Батон ТЕПЛЫЙ ДАР Солнечный дом, высший сорт, в нарезке, 400г",hleb,49.99,19.01.2025,Лента
"Хлеб заварной ВЫБОР СЕМЬИ Солодовый, 300г",hleb,49.99,19.01.2025,Лента
"Лаваш РИЖСКИЙ ХЛЕБ Мини из пшеничной муки, 200г",hleb,53.99,19.01.2025,Лента
"Хлеб подовый ЛЕНТА Ржаной, в нарезке, 780г",hleb,54.99,19.01.2025,Лента
"Батон КАРАВАЙ Семейные традиции Классический, в нарезке, 300г",hleb,58.99,19.01.2025,Лента
"Хлеб ржано-пшеничный подовый РИЖСКИЙ ХЛЕБ Крестьянский, бездрожжевой, 300г",hleb,59.99,19.01.2025,Лента
"Батон ХЛЕБНЫЙ ДОМ Домашний, в нарезке, 230г",hleb,59.99,19.01.2025,Лента
"Хлеб КАРАВАЙ Тостовый классический, 340г",hleb,59.99,19.01.2025,Лента
"Хлеб заварной ТЕПЛЫЙ ДАР, 350г",hleb,59.99,19.01.2025,Лента
"Хлеб ржаной-пшеничный СИЛА ЗЛАКОВ с пророщенными зернами ржи, 300г",hleb,59.99,19.01.2025,Лента
"Лаваш бездрожжевой АРНАУТ круглый, мини, 200г",hleb,61.99,19.01.2025,Лента
"Хлеб КАРАВАЙ Овсяный с отрубями, 250г",hleb,61.99,19.01.2025,Лента
"Батон КОЛОМЕНСКОЕ Нарезной, в нарезке, 400г",hleb,63.99,19.01.2025,Лента
"Хлеб КАРАВАЙ С пользой, в нарезке, 300г",hleb,64.99,19.01.2025,Лента
"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",hleb,65.99,19.01.2025,Лента
"Хлеб КАРАВАЙ Свежий Румянец на пшеничной опаре, в нарезке, 400г",hleb,65.99,19.01.2025,Лента
"Хлеб ржано-пшеничный ХЛЕБНЫЙ ДОМ Заквасный в упаковке, в нарезке, 400г",hleb,65.99,19.01.2025,Лента
"Пита ВЫБОР СЕМЬИ, 5х64г",hleb,65.99,19.01.2025,Лента
"Хлеб ржано-пшеничный КАРАВАЙ Столовый, в нарезке, 750г",hleb,69.99,19.01.2025,Лента
"Хлебец подовый ЭНЕРГИЯ ЗДОРОВЬЯ с зернами и семенами, в нарезке, 300г",hleb,69.99,19.01.2025,Лента
"Хлеб пшеничный ХЛЕБНЫЙ ДОМ Тостовый, в нарезке, 350г",hleb,69.99,19.01.2025,Лента
"Хлеб ржано-пшеничный подовый РИЖСКИЙ ХЛЕБ Ароматный, по старым рецептам, заварной бездрожжевой, 300г",hleb,70.19,19.01.2025,Лента
"Ролл пшеничный КАРАВАЙ, 200г",hleb,71.99,19.01.2025,Лента
"Молоко пастеризованное 365 ДНЕЙ 1,5%, без змж, 800мл",moloko,19.99,19.01.2025,Лента
"Молоко пастеризованное ВЫБОР СЕМЬИ 1,5%, без змж, 900мл",moloko,19.99,19.01.2025,Лента
"Молоко пастеризованное 365 ДНЕЙ отборное 3,2–6%, без змж, 800мл",moloko,19.99,19.01.2025,Лента
"Молоко пастеризованное ВЫБОР СЕМЬИ отборное 3,2–6%, без змж, 900мл",moloko,25.99,19.01.2025,Лента
"Молоко пастеризованное СЕВЕРНОЕ МОЛОКО Вологодское 2,5%, без змж, 1000г",moloko,29.99,19.01.2025,Лента
"Молоко пастеризованное СЕВЕРНОЕ МОЛОКО Вологодское 3,2%, без змж, 1000г",moloko,29.99,19.01.2025,Лента
"Молоко пастеризованное СЕВЕРНОЕ МОЛОКО Вологодское 2,5%, без змж, 930г",moloko,29.99,19.01.2025,Лента
"Молоко ультрапастеризованное ИЗ ВОЛОГДЫ Вологодское 3,2% ГОСТ, без змж, 200мл",moloko,29.99,19.01.2025,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 2,5%, без змж, 200мл",moloko,29.99,19.01.2025,Лента
"Молоко пастеризованное 365 ДНЕЙ 2,5%, без змж, 800мл",moloko,32.99,19.01.2025,Лента
"Молоко ультрапастеризованное BONVIDA Для капучино 3,5%, без змж, 200мл",moloko,42.99,19.01.2025,Лента
"Сливки ультрапастеризованные ВКУСНОТЕЕВО 10%, без змж, 125г",moloko,49.99,19.01.2025,Лента
"Молоко ультрапастеризованное PARMALAT Comfort UHT безлактозное 1,8%, без змж, 200мл",moloko,49.99,19.01.2025,Лента
"Сливки ультрапастеризованные МОЖАЙСКОЕ 10% порционные, без змж, 10x10г",moloko,49.99,19.01.2025,Лента
"Молоко пастеризованное МЗ ПИСКАРЕВСКИЙ 2,5%, без змж, 500мл",moloko,51.99,19.01.2025,Лента
"Молоко пастеризованное ВЫБОР СЕМЬИ 2,5%, без змж, 900мл",moloko,52.99,19.01.2025,Лента
"Молоко пастеризованное СЕВЕРНАЯ ДОЛИНА безлактозное 1,5%, без змж, 400мл",moloko,54.99,19.01.2025,Лента
"Сливки ультрапастеризованное EHRMANN Для кофе 10%, без змж, 10x10г",moloko,55.99,19.01.2025,Лента
"Молоко пастеризованное ВЫБОР СЕМЬИ 3,2%, без змж, 900мл",moloko,58.99,19.01.2025,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 1,5%, без змж, 925мл",moloko,59.99,19.01.2025,Лента
"Сливки ультрапастеризованные ВЫБОР СЕМЬИ 10%, без змж, 200мл",moloko,59.99,19.01.2025,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 2,5%, без змж, 900мл",moloko,64.99,19.01.2025,Лента
"Сливки ультрапастеризованные VIOLA 10%, без змж, 200мл",moloko,64.99,19.01.2025,Лента
"Сливки ультрапастеризованные АЛЬПЕНГУРТ безлактозные 10%, без змж, 10x10г",moloko,64.99,19.01.2025,Лента
"Молоко ультрапастеризованное МЗ ПИСКАРЕВСКИЙ 2,5%, без змж, 500мл",moloko,66.99,19.01.2025,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 3,2%, без змж, 900мл",moloko,66.99,19.01.2025,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 3,2%, без змж, 925мл",moloko,67.99,19.01.2025,Лента
"Сливки стерилизованные ГЕК порционные 10% без змж, 10x10г",moloko,67.99,19.01.2025,Лента
"Сливки ультрапастеризованные ЛЕНТА 10%, без змж, 200г",moloko,68.99,19.01.2025,Лента
"Сливки стерилизованные ДОМИК В ДЕРЕВНЕ 10%, без змж, 200г",moloko,69.99,19.01.2025,Лента
"Молоко пастеризованное ИСКРЕННЕ ВАШ 2,5%, без змж, 930г",moloko,69.99,19.01.2025,Лента
"Сливки ультрапастеризованные ПРОСТОКВАШИНО 10%, без змж, 205г",moloko,69.99,19.01.2025,Лента
"Молоко ультрапастеризованное ВЫБОР СЕМЬИ 1,5%, без змж, 1000г",moloko,69.99,19.01.2025,Лента
"Молоко пастеризованное ЛЕНТА 2,5%, без змж, 900мл",moloko,70.99,19.01.2025,Лента
"Молоко ультрапастеризованное ВЫБОР СЕМЬИ 2,5%, без змж, 1000г",moloko,74.99,19.01.2025,Лента
"Молоко пастеризованное МЗ ПИСКАРЕВСКИЙ Пискарёвское 2,5%, без змж, 900мл",moloko,77.99,19.01.2025,Лента
"Молоко пастеризованное МЗ ПИСКАРЕВСКИЙ Пискарёвское 2,5%, без змж, 1000мл",moloko,79.99,19.01.2025,Лента
"Молоко пастеризованное ПРОСТОКВАШИНО 1,5%, без змж, 930мл",moloko,79.99,19.01.2025,Лента
"Молоко ультрапастеризованное ВЫБОР СЕМЬИ 3,2%, без змж, 1000г",moloko,79.99,19.01.2025,Лента
"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",moloko,84.99,19.01.2025,Лента
"Маргарин ЧУДЕСНИЦА Универсальный 55%, 150г",maslo,24.99,19.01.2025,Лента
"Спред растительно-жировой 48%, с змж, 180г",maslo,39.99,19.01.2025,Лента
"Спред растительно-жировой МЕЧТА ХОЗЯЙКИ Классическое 82,5%, без змж, 180г",maslo,39.99,19.01.2025,Лента
"Маргарин сливочный САРАТОВСКИЙ со сливочным вкусом и ароматом 60%, 250г",maslo,43.99,19.01.2025,Лента
"Маргарин СЛИВОЧНИК Сливочный 30%, 180г",maslo,47.99,19.01.2025,Лента
"Маргарин ЛЕНТА 72%, 200г",maslo,49.99,19.01.2025,Лента
"Спред растительно-жировой КРЕСТЬЯНСКИЙ Сливочник 60%, 180г",maslo,52.99,19.01.2025,Лента
"Маргарин ХОЗЯЮШКА Сливочный 60%, 200г",maslo,54.99,19.01.2025,Лента
"Спред растительно-жировой ТМ КРЕМЛЕВСКОЕ, с змж, 180г",maslo,56.99,19.01.2025,Лента
"Маргарин ПЫШКА Для выпечки 72%, 200г",maslo,59.99,19.01.2025,Лента
"Масло сливочное МОЛСБЫТ Крестьянское 72,5%, без змж, 200г",maslo,79.99,19.01.2025,Лента
"Спред растительно-жировой 48%, с змж, 400г",maslo,99.99,19.01.2025,Лента
"Спред растительно-жировой 365 ДНЕЙ 60%, 450г",maslo,109.99,19.01.2025,Лента
"Масло сливочное ЛЕНТА FRESH несоленое 82,5%, без змж, 100г",maslo,119.99,19.01.2025,Лента
"Крем на растительных маслах DE OLIO базилик с оливковым маслом EV 72,5%, 220г",maslo,119.99,19.01.2025,Лента
"Смесь растительно-жировая топленая ХОЗЯЮШКА 99,7%, 340г",maslo,129.99,19.01.2025,Лента
"Масло кокосовое ЛЕНТА ЕСО 99%, 200г",maslo,129.99,19.01.2025,Лента
"Маргарин ЩЕДРОЕ ЛЕТО Сливочный 72%, 500г",maslo,139.99,19.01.2025,Лента
"Масло сливочное ТЫСЯЧА ОЗЕР соленое 80,5%, без змж, 100г",maslo,169.99,19.01.2025,Лента
"Продукт растительно-сливочный КРЕСТЬЯНСКИЕ УЗОРЫ 72,5%, с змж, 450г",maslo,169.99,19.01.2025,Лента
"Масло сливочное 365 ДНЕЙ 61,5%, без змж, 160г",maslo,169.99,19.01.2025,Лента
"Масло СЕЛО ИВАШЕВО сладко-сливочное несоленое традиционное 82,5% без змж",maslo,189.99,19.01.2025,Лента
"Масло сливочное ЭКОМИЛК несоленое 82,5%, без змж, 100г",maslo,199.99,19.01.2025,Лента
"Масло сливочное ВЫБОР СЕМЬИ 72,5%, без змж, 180г",maslo,199.99,19.01.2025,Лента
"Масло сливочное ЕЛМАЙ Традиционное 82,5% Халяль, без змж, 160г",maslo,209.99,19.01.2025,Лента
"Масло сладкосливочное БРЕСТ-ЛИТОВСК несоленое 82,5%, без змж, 120г",maslo,214.99,19.01.2025,Лента
"Масло сливочное СЕВЕРНОЕ МОЛОКО Крестьянское 72,5%, без змж, 180г",maslo,219.99,19.01.2025,Лента
"Масло сливочное СЕВЕРНОЕ МОЛОКО Из Вологды Традиционное 82,5%, без змж, 180г",maslo,219.99,19.01.2025,Лента
"Масло сливочное ЗАБОТЛИВАЯ ХОЗЯЙКА Традиционное 82,5%, без змж, 150г",maslo,219.99,19.01.2025,Лента
"Масло кислосливочное БРЕСТ-ЛИТОВСК Финское 72,5%, без змж, 160г",maslo,219.99,19.01.2025,Лента
"Масло кокосовое DELICATO рафинированное отбеленное дезодорированное, 400г",maslo,219.99,19.01.2025,Лента
"Масло сливочное NATURA 82%, без змж, 160г",maslo,229.99,19.01.2025,Лента
"Масло сливочное АЛАНТАЛЬ 72%, без змж, 150г",maslo,229.99,19.01.2025,Лента
"Масло сливочное ИЗ ВОЛОГДЫ Шоколадное 62% высший сорт, без змж, 180г",maslo,239.99,19.01.2025,Лента
"Масло сливочное FROM ZHUKOVKA с черным трюфелем 82,5%, без змж, 180г",maslo,239.99,19.01.2025,Лента
"Масло сливочное ЛЕНТА LIFE безлактозное 82,5%, без змж, 150г",maslo,239.99,19.01.2025,Лента
"Масло сливочное VIOLA 82,5%, без змж, 150г",maslo,239.99,19.01.2025,Лента
"Масло сливочное РЭП 82,5% ГОСТ, без змж, 180г",maslo,244.99,19.01.2025,Лента
"Масло сливочное ЭКОМИЛК 82,5% высший сорт, без змж, 180г",maslo,249.99,19.01.2025,Лента
"Масло сливочное LABAS RYTAS 82,5%, без змж, 180г",maslo,259.99,19.01.2025,Лента
"Крупа ячневая 365 ДНЕЙ, 600г",krupa,21.99,19.01.2025,Лента
"Крупа пшеничная 365 ДНЕЙ, 600г",krupa,24.99,19.01.2025,Лента
"Отруби ржаные ВЫБОР СЕМЬИ, 150г",krupa,24.99,19.01.2025,Лента
"Крупа перловая 365 ДНЕЙ №1, 800г",krupa,27.99,19.01.2025,Лента
"Крупа манная ЛЕГИОН марка М, 700г",krupa,32.99,19.01.2025,Лента
"Отруби ржаные ОГО! экструдированные, 200г",krupa,36.99,19.01.2025,Лента
"Пшено ЛЕНТА 1-й сорт, в пакетиках, 5х100г",krupa,39.99,19.01.2025,Лента
"Пшено 365 ДНЕЙ шлифованное, 1кг",krupa,42.99,19.01.2025,Лента
"Крупа перловая ЛЕНТА в пакетиках, 5х80г",krupa,44.99,19.01.2025,Лента
"Крупа пшеничная ЛЕНТА в пакетиках, 5х80г",krupa,44.99,19.01.2025,Лента
"Крупа гречневая 365 ДНЕЙ 1-й сорт, 1кг",krupa,44.99,19.01.2025,Лента
"Крупа гречневая ЛЕНТА 1-й сорт, в пакетиках, 5х100г",krupa,49.99,19.01.2025,Лента
"Крупа манная АЛТАЙСКАЯ СКАЗКА с клетчаткой, 550г",krupa,49.99,19.01.2025,Лента
"Отруби овсяные ЛЕНТА LIFE, 400г",krupa,49.99,19.01.2025,Лента
"Пшено ЛЕНТА, 1кг",krupa,54.99,19.01.2025,Лента
"Рис круглозерный 365 ДНЕЙ, 800г",krupa,55.99,19.01.2025,Лента
"Отруби овсяные ОГО! экструдированные, 200г",krupa,56.99,19.01.2025,Лента
"Крупа гречневая ПАССИМ Алтайская, высший сорт, 4х125г",krupa,59.99,19.01.2025,Лента
"Крупа гречневая ЛЕНТА, 1кг",krupa,59.99,19.01.2025,Лента
"Крупа пшеничная ПАССИМ Янтарная полтавская №4, 600г",krupa,61.99,19.01.2025,Лента
"Крупа манная ШЕБЕКИНСКАЯ из твердых сортов пшеницы, 500г",krupa,62.99,19.01.2025,Лента
"Крупа манная ПАССИМ Нежная марка М, 700г",krupa,64.99,19.01.2025,Лента
"Рис круглозерный ЛЕНТА высший сорт, в пакетиках, 5х100г",krupa,64.99,19.01.2025,Лента
"Крупа кукурузная УВЕЛКА в пакетиках, 5х80г",krupa,64.99,19.01.2025,Лента
"Крупа перловая ПАССИМ Жемчужная №1, 800г",krupa,64.99,19.01.2025,Лента
"Пшено АГРО-АЛЬЯНС Экстра, 900г",krupa,69.99,19.01.2025,Лента
"Горох ЛЕНТА шлифованный, 900г",krupa,69.99,19.01.2025,Лента
"Нут ЛЕНТА, 450г",krupa,69.99,19.01.2025,Лента
"Чечевица красная ЛЕНТА, 450г",krupa,69.99,19.01.2025,Лента
"Смесь круп ЗДОРОВОЕ МЕНЮ Александровская каша, пшено, ячмень и нут, в пакетиках, 5х80г",krupa,69.99,19.01.2025,Лента
"Крупа гречневая ПАССИМ Алтайская, высший сорт, 800г",krupa,74.99,19.01.2025,Лента
"Крупа перловая УВЕЛКА в пакетиках, 5х80г",krupa,74.99,19.01.2025,Лента
"Пшено УВЕЛКА в пакетиках, 5х80г",krupa,74.99,19.01.2025,Лента
"Крупа ячневая УВЕЛКА в пакетиках, 5х80г",krupa,74.99,19.01.2025,Лента
"Супчик YELLI Kids Гороховый, 100г",krupa,74.99,19.01.2025,Лента
"Крупа гречневая ТЕПЛЫЕ ТРАДИЦИИ ядрица 1-й сорт, 900г",krupa,75.99,19.01.2025,Лента
"Крупа пшеничная УВЕЛКА в пакетиках, 5х80г",krupa,79.99,19.01.2025,Лента
"Рис круглозерный МИСТРАЛЬ Кубань 1-й сорт, в пакетиках, 5х80г",krupa,79.99,19.01.2025,Лента
"Рис для плова ВЫБОР СЕМЬИ, 700г",krupa,79.99,19.01.2025,Лента
"Крупа пшеничная PROSTO в пакетиках, 8х62,5г",krupa,81.99,19.01.2025,Лента
"Макароны 365 ДНЕЙ Рожки, группа В высший сорт, 400г",makarony,20.99,19.01.2025,Лента
"Макароны 365 ДНЕЙ Спираль, группа В высший сорт, 400г",makarony,20.99,19.01.2025,Лента
"Макароны 365 ДНЕЙ Спагетти, группа В высший сорт, 400г",makarony,20.99,19.01.2025,Лента
"Макароны 365 ДНЕЙ Вермишель, высший сорт группа В, 500г",makarony,23.99,19.01.2025,Лента
"Макароны ВЫБОР СЕМЬИ Спагетти группа В, 400г",makarony,26.99,19.01.2025,Лента
"Макароны ЦАРЬ Лапша гречневая, 400г",makarony,30.99,19.01.2025,Лента
"Макароны ЭКСТРА М Спиральки №73 группа В высший сорт, 400г",makarony,34.99,19.01.2025,Лента
"Макароны ЭКСТРА М Спагетти №4 группа В высший сорт, 400г",makarony,34.99,19.01.2025,Лента
"Лапша пшеничная ЦАРЬ, 450г",makarony,39.99,19.01.2025,Лента
"Макароны ЛЕНТА Перья группа А, высший сорт, 450г",makarony,44.99,19.01.2025,Лента
"Макароны ЛЕНТА Рожки группа А, высший сорт, 450г",makarony,44.99,19.01.2025,Лента
"Макароны ЛЕНТА Спирали группа А, высший сорт, 450г",makarony,44.99,19.01.2025,Лента
"Макароны ЛЕНТА Ракушки группа А, высший сорт, 450г",makarony,44.99,19.01.2025,Лента
"Макароны ЛЕНТА Спагетти группа А, высший сорт, 450г",makarony,44.99,19.01.2025,Лента
"Макароны ЛЕНТА Лапша высший сорт, 450г",makarony,44.99,19.01.2025,Лента
"Макароны MAKFA Звездочки, 250г",makarony,46.99,19.01.2025,Лента
"Макароны MAKFA Улитки высший сорт, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Ракушки, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Вермишель тонкая высший сорт, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Витки высший сорт, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Рожки, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Рожки гладкие высший сорт, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Цветочки, 450гр",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Капеллини, вермишель длинная, 450г",makarony,49.0,19.01.2025,Лента
"Макароны MAKFA Спагетти, вермишель длинная, 450г",makarony,49.0,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Спагетти тонкие группа А, высший сорт, 450г",makarony,54.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Вермишель легкая группа А, высший сорт, 450г",makarony,54.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Рожок полубублик группа, А высший сорт, 450г",makarony,54.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Спирали группа А, высший сорт, 450г",makarony,54.99,19.01.2025,Лента
"Макароны MAKFA Экспресс Спиральки высший сорт, 400г",makarony,54.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Витой рожок №388 группа А, 450г",makarony,54.99,19.01.2025,Лента
"Макароны FEDERICI Вермишель №96, 400г",makarony,56.99,19.01.2025,Лента
"Макароны MARCO PANATTI Спагетти группа А высший сорт, 800г",makarony,59.99,19.01.2025,Лента
"Макароны цельнозерновые PORTO PIATTI Fusilli Спирали, 450г",makarony,59.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Ракушки №393 группа А, 450г",makarony,62.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Лагман-лапша группа А, высший сорт, 350г",makarony,62.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Лапша Лингвини №11 группа А, высший сорт, 450г",makarony,62.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Спагеттини №001, 450г",makarony,62.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Улитка Мезо №390, 450г",makarony,62.99,19.01.2025,Лента
"Макароны ШЕБЕКИНСКИЕ Ракушечка №193, 450г",makarony,62.99,19.01.2025,Лента
"Яйцо куриное ВАУ МЯУ! витамины А,Е С2, 6шт",aitsa,64.99,19.01.2025,Лента
"Яйцо куриное ВАУ МЯУ! Омега-3 СО, 6шт",aitsa,79.99,19.01.2025,Лента
"Яйцо куриное 365 ДНЕЙ С2, 10шт",aitsa,82.99,19.01.2025,Лента
"Яйцо ЛЕНТА FRESH С2, 10шт",aitsa,89.99,19.01.2025,Лента
"Яйцо куриное 365 ДНЕЙ С1, 10шт",aitsa,100.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА С1, 10шт",aitsa,114.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА FRESH Селен, йод С1, 10шт",aitsa,119.99,19.01.2025,Лента
"Яйцо куриное NN С1, 10шт",aitsa,119.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА СО, 10шт",aitsa,124.99,19.01.2025,Лента
"Яйцо куриное СИНЯВИНСКОЕ К завтраку С1 столовое, 10шт",aitsa,131.99,19.01.2025,Лента
"Яйцо куриное 365 ДНЕЙ СО, 10шт",aitsa,131.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА FRESH Яркий желток СО, 10шт",aitsa,134.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА FRESH XXL СВ, 10шт",aitsa,139.99,19.01.2025,Лента
"Яйцо куриное СИНЯВИНСКОЕ К завтраку СО столовое, 10шт",aitsa,141.99,19.01.2025,Лента
"Яйцо перепелиное ЛЕНТА FRESH, 20шт",aitsa,149.99,19.01.2025,Лента
"Яйцо куриное ВОЛЖАНИН СВ, 10шт",aitsa,155.99,19.01.2025,Лента
"Яйцо перепелиное ВАУ МЯУ!, 20шт",aitsa,155.99,19.01.2025,Лента
"Яйцо куриное РОСКАР Экстра СО столовое, 10шт",aitsa,159.99,19.01.2025,Лента
"Яйцо перепелиное ЭКО-ПТИЦЕФАБРИКА, 20шт",aitsa,159.99,19.01.2025,Лента
"Яйцо перепелиное HEALTHY NATION Фермерское, 20шт",aitsa,164.99,19.01.2025,Лента
"Яйцо куриное ПФ ФЕДОРОВСКАЯ Свободный Выгул СО столовое, 9шт",aitsa,184.99,19.01.2025,Лента
"Яйцо куриное РОСКАР Экстра СО столовое, 15шт",aitsa,224.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА FRESH Селен, йод С1, 20шт",aitsa,239.99,19.01.2025,Лента
"Яйцо куриное NN С1, 20шт",aitsa,239.99,19.01.2025,Лента
"Яйцо куриное 365 ДНЕЙ С2, 30шт",aitsa,247.99,19.01.2025,Лента
"Яйцо куриное СИНЯВИНСКОЕ С1 столовое, 20шт",aitsa,249.99,19.01.2025,Лента
"Яйцо куриное РОСКАР деревенское С1, 20шт",aitsa,254.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА FRESH Яркий желток СО, 20шт",aitsa,269.99,19.01.2025,Лента
"Яйцо куриное СИНЯВИНСКОЕ СО столовое, 20шт",aitsa,279.99,19.01.2025,Лента
"Яйцо куриное РОСКАР Счастливая курица С1, 20шт",aitsa,279.99,19.01.2025,Лента
"Яйцо куриное ВОЛЖАНИН Волжское утро СО, 20шт",aitsa,284.99,19.01.2025,Лента
"Яйцо куриное 365 ДНЕЙ С1, 30шт",aitsa,301.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА С1, 30шт",aitsa,344.99,19.01.2025,Лента
"Яйцо куриное ЯРКОVO Роскар СО столовое, 25шт",aitsa,359.99,19.01.2025,Лента
"Яйцо куриное СИНЯВИНСКОЕ С1 столовое, 30шт",aitsa,374.99,19.01.2025,Лента
"Яйцо куриное ЛЕНТА СО, 30шт",aitsa,374.99,19.01.2025,Лента
"Яйцо куриное ВОЛЖАНИН С1, 30шт",aitsa,379.99,19.01.2025,Лента
"Яйцо куриное 365 ДНЕЙ СО, 30шт",aitsa,395.99,19.01.2025,Лента
"Яйцо куриное СИНЯВИНСКОЕ СО столовое, 30шт",aitsa,419.99,19.01.2025,Лента
"Яйцо куриное РОСКАР Экстра столовое СО, 30шт",aitsa,434.99,19.01.2025,Лента
"Сосиски ЧЕРКИЗОВО ПРЕМИУМ Филейные с куриной грудкой, 270г",sosiski,98.99,19.01.2025,Лента
"Сосиски МИКОЯН с говядиной Экстра, 400г",sosiski,99.99,19.01.2025,Лента
"Сосиски ЧЕРКИЗОВО Витаминики, 336г",sosiski,99.99,19.01.2025,Лента
"Сосиски ПАПА МОЖЕТ Молочные Классические, 300г",sosiski,99.99,19.01.2025,Лента
"Сардельки ПРАВИЛЬНОЕ РЕШЕНИЕ с говядиной, 360г",sosiski,99.99,19.01.2025,Лента
"Сосиски МК ВЕЛИКОЛУКСКИЙ Молочные ГОСТ, 330г",sosiski,104.99,19.01.2025,Лента
"Сосиски вареные МК ВЕЛИКОЛУКСКИЙ Сливочные, ГОСТ, 330г",sosiski,104.99,19.01.2025,Лента
"Сосиски DELIKAISER Сливочные ГОСТ, 320г",sosiski,104.99,19.01.2025,Лента
"Сосиски ПАПА МОЖЕТ Сочные, 410г",sosiski,109.99,19.01.2025,Лента
"Сосиски ДЫМОВ с сыром, 464г",sosiski,119.99,19.01.2025,Лента
"Сосиски ВЛАДИМИРСКИЙ СТАНДАРТ Баварские, 350г",sosiski,119.99,19.01.2025,Лента
"Сосиски МК ВЕЛИКОЛУКСКИЙ Детям, 330г",sosiski,124.99,19.01.2025,Лента
"Сосиски МК ВЕЛИКОЛУКСКИЙ Детям с индейкой, 330г",sosiski,124.99,19.01.2025,Лента
Сосиски МК ВЕЛИКОЛУКСКИЙ Детям с кроликом,sosiski,124.99,19.01.2025,Лента
"Сосиски BONVIDA Молочные ГОСТ, 300г",sosiski,129.99,19.01.2025,Лента
"Сосиски АТЯШЕВО Классические Высокий стандарт, 1-й сорт, 1000г",sosiski,129.99,19.01.2025,Лента
Сосиски ТОЛЬКО! из индейки в/у,sosiski,129.99,19.01.2025,Лента
"Сардельки АТЯШЕВО Телячьи, категория Б, 500г",sosiski,139.99,19.01.2025,Лента
"Сосиски ПАПА МОЖЕТ Сочный Гриль, 410г",sosiski,139.99,19.01.2025,Лента
"Сосиски КОЛБАРИКИ Ученические, 200г",sosiski,139.99,19.01.2025,Лента
"Сосиски СТАРОДВОРЬЕ Молочные Дугушки, 300г",sosiski,139.99,19.01.2025,Лента
"Сосиски ЧЕРКИЗОВО ПРЕМИУМ Баварские с сыром, 300г",sosiski,144.99,19.01.2025,Лента
"Сосиски МК ВЕЛИКОЛУКСКИЙ Саша и Варя для питания детей с 6 лет, 330г",sosiski,149.99,19.01.2025,Лента
"Сосиски ЧЕРКИЗОВО ПРЕМИУМ Молочные Экстра, 400г",sosiski,149.99,19.01.2025,Лента
